@STATION_ID,LATITUDE,LONGITUDE,ALTITUDE(m),TIME(GMT),DATE(GMT),TIME(IST),DATE(IST),AIR_TEMP(°C),WIND_SPEED(m/s),WIND_DIRECTION(deg),ATMO_PRESSURE(hpa),HUMIDITY(%),RAIN_FALL(mm),SUN_SHINE(hh:mm),BATTERY_VOLTAGE(V)
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,01/10/2015,10:30,01/10/2015,24.8,1.1,290.8,943.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,01/10/2015,13:30,01/10/2015,26.7,2.0,261.0,941.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,01/10/2015,23:30,01/10/2015,24.0,0.3,2.9,942.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,01/10/2015,3:30,01/11/2015,23.1,0.3,355.8,941.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,01/11/2015,15:30,01/11/2015,26.8,1.3,12.2,940.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,01/11/2015,16:30,01/11/2015,26.5,1.0,348.0,940.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,01/11/2015,17:30,01/11/2015,26.0,1.2,42.0,941.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,01/11/2015,18:30,01/11/2015,25.4,0.7,34.2,941.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,01/11/2015,19:30,01/11/2015,24.9,1.0,34.2,942.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,01/11/2015,20:30,01/11/2015,24.5,0.4,75.8,943.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,01/11/2015,21:30,01/11/2015,23.9,0.5,108.0,943.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,01/11/2015,22:30,01/11/2015,24.5,0.6,130.0,943.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,01/11/2015,23:30,01/11/2015,24.3,0.7,144.2,943.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,01/11/2015,0:30,01/12/2015,24.1,0.9,156.9,942.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,01/11/2015,1:30,01/12/2015,23.3,0.4,131.0,942.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,01/11/2015,2:30,01/12/2015,23.0,0.3,192.1,942.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,01/11/2015,3:30,01/12/2015,22.6,0.0,359.2,942.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,01/11/2015,4:30,01/12/2015,22.9,0.7,188.2,941.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,01/12/2015,5:30,01/12/2015,23.3,0.0,359.2,942.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,01/12/2015,6:30,01/12/2015,23.7,0.3,115.8,942.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,01/12/2015,7:30,01/12/2015,23.9,0.8,134.9,942.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,01/12/2015,8:30,01/12/2015,24.2,0.7,143.2,943.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,01/12/2015,9:30,01/12/2015,24.6,0.5,73.8,944.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,01/12/2015,10:30,01/12/2015,24.8,0.8,162.8,945.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,01/12/2015,11:30,01/12/2015,25.3,0.4,139.8,944.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,01/12/2015,12:30,01/12/2015,25.7,1.3,161.8,943.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,01/12/2015,13:30,01/12/2015,26.2,1.1,127.1,941.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,01/12/2015,14:30,01/12/2015,26.4,0.9,137.8,941.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,01/12/2015,15:30,01/12/2015,26.5,0.6,135.9,941.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,01/12/2015,16:30,01/12/2015,26.2,0.7,104.1,940.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,01/12/2015,17:30,01/12/2015,25.6,0.6,133.9,940.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,01/12/2015,18:30,01/12/2015,25.2,1.5,124.1,941.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,01/12/2015,19:30,01/12/2015,25.0,1.2,152.0,942.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,01/12/2015,20:30,01/12/2015,24.1,0.4,191.1,942.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,01/12/2015,21:30,01/12/2015,23.4,0.6,181.8,943.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,01/12/2015,22:30,01/12/2015,23.4,0.4,178.9,943.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,01/12/2015,23:30,01/12/2015,23.4,0.1,181.8,942.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,01/12/2015,0:30,01/13/2015,22.8,0.6,183.8,942.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,01/12/2015,2:30,01/13/2015,23.4,0.8,154.0,941.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,01/12/2015,3:30,01/13/2015,23.1,0.5,160.8,940.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,01/12/2015,4:30,01/13/2015,22.0,0.3,335.8,940.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,01/13/2015,5:30,01/13/2015,22.0,0.4,203.8,941.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,01/13/2015,6:30,01/13/2015,21.8,0.2,169.1,941.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,01/13/2015,7:30,01/13/2015,21.6,0.7,182.8,941.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,01/13/2015,8:30,01/13/2015,22.1,0.9,174.0,942.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,01/13/2015,9:30,01/13/2015,22.9,0.6,168.1,943.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,01/13/2015,10:30,01/13/2015,23.7,1.9,172.0,943.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,01/13/2015,11:30,01/13/2015,24.3,1.9,170.1,942.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,01/13/2015,12:30,01/13/2015,25.5,2.9,180.8,941.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,01/13/2015,13:30,01/13/2015,26.2,2.8,154.0,939.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,01/13/2015,14:30,01/13/2015,26.6,2.4,149.1,939.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,01/13/2015,15:30,01/13/2015,26.9,1.9,152.0,938.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,01/13/2015,16:30,01/13/2015,26.8,1.9,145.2,938.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,01/13/2015,17:30,01/13/2015,26.4,1.9,151.0,938.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,01/13/2015,18:30,01/13/2015,25.4,0.4,181.8,938.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,01/13/2015,19:30,01/13/2015,25.5,0.9,150.0,938.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,01/13/2015,20:30,01/13/2015,25.6,0.7,124.1,939.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,01/13/2015,21:30,01/13/2015,25.6,1.2,152.0,939.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,01/13/2015,22:30,01/13/2015,25.4,0.8,128.1,939.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,01/13/2015,23:30,01/13/2015,25.5,0.9,71.8,939.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,01/13/2015,0:30,01/14/2015,25.5,3.3,120.2,937.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,01/13/2015,1:30,01/14/2015,25.7,0.1,190.1,939.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,01/13/2015,2:30,01/14/2015,25.5,1.8,175.0,938.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,01/13/2015,3:30,01/14/2015,25.1,2.8,154.0,937.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,01/14/2015,5:30,01/14/2015,25.0,2.1,154.0,937.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,01/14/2015,6:30,01/14/2015,24.8,2.1,154.0,938.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,01/14/2015,7:30,01/14/2015,24.9,2.9,153.0,939.0,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,01/14/2015,8:30,01/14/2015,24.9,2.9,147.1,939.7,0.0,1.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,01/14/2015,9:30,01/14/2015,25.0,1.8,155.9,940.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,01/14/2015,10:30,01/14/2015,25.2,1.9,153.0,941.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,01/14/2015,11:30,01/14/2015,25.7,2.5,144.2,941.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,01/14/2015,12:30,01/14/2015,26.2,2.6,151.0,940.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,01/14/2015,13:30,01/14/2015,26.1,0.8,143.2,940.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,01/14/2015,14:30,01/14/2015,26.1,2.5,53.8,940.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,01/14/2015,15:30,01/14/2015,26.0,2.4,78.2,940.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,01/14/2015,17:30,01/14/2015,26.0,2.3,101.2,940.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,01/14/2015,18:30,01/14/2015,25.7,1.6,81.1,940.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,01/14/2015,19:30,01/14/2015,25.4,0.9,45.9,941.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,01/14/2015,20:30,01/14/2015,25.0,0.2,170.1,941.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,01/14/2015,21:30,01/14/2015,24.2,0.4,316.2,942.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,01/14/2015,22:30,01/14/2015,23.8,0.3,327.0,942.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,01/14/2015,23:30,01/14/2015,23.6,0.1,13.2,942.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,01/14/2015,0:30,01/15/2015,23.7,0.4,310.9,942.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,01/14/2015,2:30,01/15/2015,23.3,0.8,326.0,942.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,01/14/2015,3:30,01/15/2015,23.3,1.0,321.1,942.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,01/14/2015,4:30,01/15/2015,23.5,0.6,300.1,941.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,01/15/2015,5:30,01/15/2015,23.1,0.8,316.2,941.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,01/15/2015,6:30,01/15/2015,22.9,0.6,322.1,942.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,01/15/2015,7:30,01/15/2015,23.0,0.8,299.1,943.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,01/15/2015,8:30,01/15/2015,23.3,0.6,359.2,943.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,01/15/2015,9:30,01/15/2015,24.5,0.1,227.8,944.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,01/15/2015,10:30,01/15/2015,25.5,0.8,272.2,944.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,01/15/2015,11:30,01/15/2015,26.4,0.9,303.0,944.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,01/15/2015,12:30,01/15/2015,27.6,1.7,352.9,943.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,01/15/2015,13:30,01/15/2015,28.2,2.0,351.9,942.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,01/15/2015,14:30,01/15/2015,28.4,1.4,6.8,942.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,01/15/2015,15:30,01/15/2015,28.6,1.7,348.0,941.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,01/15/2015,17:30,01/15/2015,27.3,0.4,318.2,941.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,01/15/2015,18:30,01/15/2015,25.7,0.2,270.8,941.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,01/15/2015,19:30,01/15/2015,25.1,1.1,260.0,941.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,01/15/2015,20:30,01/15/2015,24.9,0.4,306.0,942.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,01/15/2015,0:30,01/16/2015,24.4,0.7,262.0,941.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,01/15/2015,1:30,01/16/2015,24.0,0.7,273.2,941.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,01/15/2015,2:30,01/16/2015,24.0,0.9,274.2,941.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,01/15/2015,3:30,01/16/2015,23.5,0.9,240.0,941.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,01/15/2015,4:30,01/16/2015,23.4,0.7,258.1,940.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,01/16/2015,5:30,01/16/2015,23.6,0.4,270.8,941.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,01/16/2015,6:30,01/16/2015,23.9,1.3,284.0,942.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,01/16/2015,7:30,01/16/2015,23.8,0.7,272.2,942.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,01/16/2015,8:30,01/16/2015,23.9,1.2,257.1,943.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,01/16/2015,9:30,01/16/2015,24.3,0.6,248.8,944.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,01/16/2015,10:30,01/16/2015,25.6,0.8,305.0,944.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,01/16/2015,11:30,01/16/2015,27.1,1.4,306.9,944.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,01/16/2015,12:30,01/16/2015,27.9,1.3,288.9,943.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,01/16/2015,13:30,01/16/2015,28.6,1.4,332.8,942.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,01/16/2015,14:30,01/16/2015,28.9,1.7,270.8,941.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,01/16/2015,15:30,01/16/2015,29.1,1.9,313.8,941.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,01/16/2015,16:30,01/16/2015,28.9,1.0,306.0,941.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,01/16/2015,17:30,01/16/2015,28.1,1.6,278.1,941.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,01/16/2015,18:30,01/16/2015,26.5,0.7,244.9,941.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,01/16/2015,19:30,01/16/2015,25.6,0.4,342.1,942.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,01/16/2015,20:30,01/16/2015,25.1,0.6,299.1,942.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,01/16/2015,21:30,01/16/2015,25.1,0.5,303.0,943.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,01/16/2015,22:30,01/16/2015,25.0,0.5,289.8,942.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,01/16/2015,23:30,01/16/2015,24.5,0.0,359.2,942.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,01/16/2015,0:30,01/17/2015,24.1,0.4,243.9,942.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,01/16/2015,1:30,01/17/2015,23.9,0.8,241.0,942.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,01/16/2015,2:30,01/17/2015,24.0,0.2,3.9,941.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,01/16/2015,3:30,01/17/2015,24.4,0.7,275.2,941.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,01/16/2015,4:30,01/17/2015,23.9,0.5,282.0,941.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,01/17/2015,5:30,01/17/2015,23.4,0.3,239.0,941.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,01/17/2015,6:30,01/17/2015,23.2,0.8,235.1,941.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,01/17/2015,7:30,01/17/2015,23.2,0.4,213.1,942.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,01/17/2015,8:30,01/17/2015,24.0,0.3,254.2,942.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,01/17/2015,9:30,01/17/2015,24.3,1.6,282.0,943.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,01/17/2015,10:30,01/17/2015,24.6,0.8,240.0,944.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,01/17/2015,11:30,01/17/2015,25.7,1.7,275.2,944.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,01/17/2015,12:30,01/17/2015,28.0,1.1,310.9,943.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,01/17/2015,13:30,01/17/2015,28.7,1.3,294.2,942.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,01/17/2015,14:30,01/17/2015,29.0,1.2,321.1,941.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,01/17/2015,15:30,01/17/2015,29.3,1.0,335.8,941.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,01/17/2015,16:30,01/17/2015,29.2,1.3,306.0,941.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,01/17/2015,17:30,01/17/2015,28.1,0.7,339.2,941.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,01/17/2015,18:30,01/17/2015,26.3,0.2,274.2,941.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,01/17/2015,19:30,01/17/2015,25.6,0.1,216.0,942.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,01/17/2015,20:30,01/17/2015,25.2,0.5,222.9,942.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,01/17/2015,21:30,01/17/2015,25.0,0.4,290.8,942.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,01/17/2015,22:30,01/17/2015,24.8,0.2,196.0,943.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,01/17/2015,23:30,01/17/2015,24.6,0.1,110.9,942.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,01/17/2015,0:30,01/18/2015,24.3,0.7,181.8,942.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,01/17/2015,1:30,01/18/2015,24.7,1.4,182.8,942.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,01/17/2015,2:30,01/18/2015,24.5,0.5,188.2,942.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,01/17/2015,3:30,01/18/2015,24.1,0.0,359.2,942.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,01/17/2015,4:30,01/18/2015,23.6,0.2,148.1,941.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,01/18/2015,5:30,01/18/2015,23.4,0.1,193.1,941.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,01/18/2015,6:30,01/18/2015,22.9,0.1,247.8,941.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,01/18/2015,7:30,01/18/2015,22.5,0.5,187.2,941.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,01/18/2015,8:30,01/18/2015,23.4,0.1,186.2,942.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,01/18/2015,9:30,01/18/2015,25.0,1.1,263.0,943.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,01/18/2015,10:30,01/18/2015,25.4,1.3,288.9,943.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,01/18/2015,11:30,01/18/2015,26.9,2.4,276.1,943.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,01/18/2015,12:30,01/18/2015,28.3,1.5,308.9,942.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,01/18/2015,13:30,01/18/2015,28.9,1.8,344.1,941.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,01/18/2015,14:30,01/18/2015,28.9,1.8,335.8,940.8,0.0,0.0,0:0,9953.0
